recording,monkey,day,analysis,method,direction,f1
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,all_bands,5,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,all_bands,6,0.1875
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_frequency,1,0.09090909090909091
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_frequency,2,0.12121212121212122
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_frequency,3,0.32432432432432434
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_frequency,4,0.23076923076923078
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_frequency,5,0.16
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_frequency,6,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_power,1,0.1875
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_power,2,0.17777777777777778
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_power,3,0.09090909090909091
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_power,4,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_power,5,0.35555555555555557
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,peak_power,6,0.06896551724137931
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,power_frequency,1,0.10526315789473684
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,power_frequency,2,0.05128205128205128
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,power_frequency,3,0.3225806451612903
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,power_frequency,4,0.0975609756097561
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,power_frequency,5,0.27906976744186046
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,power_frequency,6,0.06451612903225806
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus,1,0.3076923076923077
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus,2,0.07407407407407407
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus,3,0.2
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus,4,0.05405405405405406
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus,5,0.2777777777777778
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus,6,0.24
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_all_bands,1,0.21052631578947367
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_all_bands,2,0.06451612903225806
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_all_bands,3,0.2222222222222222
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_all_bands,4,0.05555555555555555
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_all_bands,5,0.22857142857142856
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_all_bands,6,0.2857142857142857
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_pca,1,0.2
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_pca,2,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_pca,3,0.2926829268292683
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_pca,4,0.05263157894736842
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_pca,5,0.16666666666666666
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_pca,6,0.08695652173913043
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_power_frequency,1,0.23809523809523808
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_power_frequency,2,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_power_frequency,3,0.21621621621621623
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_power_frequency,4,0.05714285714285714
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_power_frequency,5,0.25806451612903225
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_long,torus_power_frequency,6,0.14814814814814814
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,all_bands,1,0.17142857142857143
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,all_bands,2,0.12121212121212122
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,all_bands,3,0.2
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,all_bands,4,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,all_bands,5,0.125
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,all_bands,6,0.12121212121212122
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_frequency,1,0.13333333333333333
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_frequency,2,0.058823529411764705
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_frequency,3,0.14814814814814814
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_frequency,4,0.08
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_frequency,5,0.10810810810810811
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_frequency,6,0.2222222222222222
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_power,1,0.28
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_power,2,0.22857142857142856
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_power,3,0.13793103448275862
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_power,4,0.06451612903225806
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_power,5,0.21052631578947367
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,peak_power,6,0.09523809523809523
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,power_frequency,1,0.15
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,power_frequency,2,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,power_frequency,3,0.1935483870967742
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,power_frequency,4,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,power_frequency,5,0.15
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,power_frequency,6,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus,1,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus,2,0.2777777777777778
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus,3,0.11764705882352941
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus,4,0.29411764705882354
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus,5,0.058823529411764705
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus,6,0.3225806451612903
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_all_bands,1,0.06060606060606061
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_all_bands,2,0.358974358974359
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_all_bands,3,0.10810810810810811
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_all_bands,4,0.23529411764705882
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_all_bands,5,0.25
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_all_bands,6,0.27586206896551724
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_pca,1,0.06666666666666667
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_pca,2,0.18181818181818182
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_pca,3,0.17647058823529413
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_pca,4,0.21052631578947367
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_pca,5,0.2631578947368421
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_pca,6,0.1935483870967742
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_power_frequency,1,0.11764705882352941
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_power_frequency,2,0.34285714285714286
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_power_frequency,3,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_power_frequency,4,0.1875
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_power_frequency,5,0.17142857142857143
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,matched_short,torus_power_frequency,6,0.30303030303030304
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,all_bands,1,0.17142857142857143
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,all_bands,2,0.12121212121212122
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,all_bands,3,0.2
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,all_bands,4,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,all_bands,5,0.125
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,all_bands,6,0.12121212121212122
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_frequency,1,0.13333333333333333
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_frequency,2,0.058823529411764705
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_frequency,3,0.14814814814814814
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_frequency,4,0.08
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_frequency,5,0.10810810810810811
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_frequency,6,0.2222222222222222
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_power,1,0.28
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_power,2,0.22857142857142856
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_power,3,0.13793103448275862
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_power,4,0.06451612903225806
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_power,5,0.21052631578947367
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,peak_power,6,0.09523809523809523
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,power_frequency,1,0.15
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,power_frequency,2,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,power_frequency,3,0.1935483870967742
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,power_frequency,4,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,power_frequency,5,0.15
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,power_frequency,6,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus,1,0.0
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus,2,0.2777777777777778
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus,3,0.11764705882352941
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus,4,0.29411764705882354
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus,5,0.058823529411764705
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus,6,0.3225806451612903
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_all_bands,1,0.06060606060606061
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_all_bands,2,0.358974358974359
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_all_bands,3,0.10810810810810811
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_all_bands,4,0.23529411764705882
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_all_bands,5,0.25
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_all_bands,6,0.27586206896551724
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_pca,1,0.06666666666666667
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_pca,2,0.18181818181818182
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_pca,3,0.17647058823529413
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_pca,4,0.21052631578947367
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_pca,5,0.2631578947368421
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_pca,6,0.1935483870967742
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_power_frequency,1,0.11764705882352941
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_power_frequency,2,0.34285714285714286
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_power_frequency,3,0.11428571428571428
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_power_frequency,4,0.1875
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_power_frequency,5,0.17142857142857143
monkeyM_session-o080513001-9_lfp-2,M,2008-05-13,short,torus_power_frequency,6,0.30303030303030304
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,all_bands,1,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,all_bands,2,0.3684210526315789
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,all_bands,3,0.42424242424242425
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,all_bands,4,0.34285714285714286
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,all_bands,5,0.08695652173913043
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,all_bands,6,0.26666666666666666
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_frequency,1,0.06896551724137931
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_frequency,2,0.4117647058823529
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_frequency,3,0.06666666666666667
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_frequency,4,0.3333333333333333
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_frequency,5,0.08333333333333333
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_frequency,6,0.46153846153846156
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_power,1,0.09090909090909091
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_power,2,0.08
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_power,3,0.2702702702702703
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_power,4,0.23809523809523808
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_power,5,0.09090909090909091
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,peak_power,6,0.25
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,power_frequency,1,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,power_frequency,2,0.3225806451612903
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,power_frequency,3,0.1875
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,power_frequency,4,0.2857142857142857
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,power_frequency,5,0.2222222222222222
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,power_frequency,6,0.4864864864864865
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus,1,0.07407407407407407
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus,2,0.18181818181818182
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus,3,0.07407407407407407
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus,4,0.06451612903225806
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus,5,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus,6,0.14285714285714285
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_all_bands,1,0.06896551724137931
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_all_bands,2,0.24242424242424243
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_all_bands,3,0.15384615384615385
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_all_bands,4,0.2
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_all_bands,5,0.12903225806451613
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_all_bands,6,0.25806451612903225
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_pca,1,0.18181818181818182
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_pca,2,0.15384615384615385
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_pca,3,0.125
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_pca,4,0.23076923076923078
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_pca,5,0.06060606060606061
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_pca,6,0.21428571428571427
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_power_frequency,1,0.07692307692307693
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_power_frequency,2,0.2857142857142857
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_power_frequency,3,0.2222222222222222
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_power_frequency,4,0.3225806451612903
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_power_frequency,5,0.12121212121212122
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_long,torus_power_frequency,6,0.45714285714285713
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,all_bands,1,0.1935483870967742
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,all_bands,2,0.14285714285714285
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,all_bands,3,0.07407407407407407
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,all_bands,4,0.3888888888888889
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,all_bands,5,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,all_bands,6,0.30303030303030304
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_frequency,1,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_frequency,2,0.3076923076923077
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_frequency,3,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_frequency,4,0.125
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_frequency,5,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_frequency,6,0.05263157894736842
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_power,1,0.14285714285714285
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_power,2,0.26666666666666666
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_power,3,0.18181818181818182
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_power,4,0.14814814814814814
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_power,5,0.0
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,peak_power,6,0.2631578947368421
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,power_frequency,1,0.17142857142857143
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,power_frequency,2,0.2857142857142857
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,power_frequency,3,0.06451612903225806
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,power_frequency,4,0.06896551724137931
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,power_frequency,5,0.07692307692307693
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,power_frequency,6,0.12903225806451613
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,torus,1,0.07142857142857142
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,torus,2,0.08
monkeyM_session-o080513010-18_lfp-1,M,2008-05-13,matched_short,torus,3,0.07142857142857142
