recording,monkey,fold,status,K,dimension,tau_samples,condition,feature_count,n_training_trials,frequencies_hz,training_trials_per_feature,harmonic_ambiguities,geometry_evaluable
monkeyM_session-o081003003-14_lfp-2,M,4,ok,3,7,29.0,8.759436612010385,92,87,"[4.0, 22.0, 32.0]",0.9456521739130435,"[{""lower_hz"": 4.0, ""upper_hz"": 22.0, ""multiple"": 6}, {""lower_hz"": 4.0, ""upper_hz"": 32.0, ""multiple"": 8}]",True
monkeyM_session-o081003015-26_lfp-1,M,0,ok,3,7,20.0,1.8392508429293382,92,91,"[6.0, 22.0, 34.0]",0.9891304347826086,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}]",True
monkeyM_session-o081003015-26_lfp-1,M,1,ok,3,7,21.0,2.1490871047212834,92,91,"[6.0, 22.0, 34.0]",0.9891304347826086,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}]",True
monkeyM_session-o081003015-26_lfp-1,M,2,ok,4,9,21.0,3.1823372989723953,190,91,"[6.0, 22.0, 34.0, 46.0]",0.4789473684210526,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyM_session-o081003015-26_lfp-1,M,3,ok,4,9,17.0,3.020989273587932,190,91,"[6.0, 22.0, 34.0, 46.0]",0.4789473684210526,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyM_session-o081003015-26_lfp-1,M,4,ok,4,9,20.0,4.717994950553435,190,92,"[6.0, 22.0, 34.0, 46.0]",0.4842105263157895,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 34.0, ""multiple"": 6}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyM_session-o081003015-26_lfp-2,M,0,ok,2,5,26.0,1.5126614134243628,36,91,"[22.0, 46.0]",2.5277777777777777,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyM_session-o081003015-26_lfp-2,M,1,ok,2,5,26.0,1.5126614134243628,36,91,"[22.0, 46.0]",2.5277777777777777,"[{""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyM_session-o081003015-26_lfp-2,M,2,ok,1,3,26.0,2.6173494296209316,10,91,[22.0],9.1,[],True
monkeyM_session-o081003015-26_lfp-2,M,3,ok,1,3,26.0,2.6173494296209316,10,91,[22.0],9.1,[],True
monkeyM_session-o081003015-26_lfp-2,M,4,ok,3,7,26.0,5.803375905506357,92,92,"[6.0, 22.0, 46.0]",1.0,"[{""lower_hz"": 6.0, ""upper_hz"": 22.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 22.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyM_session-o081008001-15_lfp-1,M,0,ok,2,5,17.0,5.884150991350735,36,81,"[18.0, 32.0]",2.25,[],True
monkeyM_session-o081008001-15_lfp-1,M,1,ok,2,5,18.0,13.647110866447264,36,81,"[20.0, 32.0]",2.25,[],True
monkeyM_session-o081008001-15_lfp-1,M,2,ok,2,5,18.0,13.647110866447264,36,82,"[20.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081008001-15_lfp-1,M,3,ok,2,5,17.0,10.847150335968914,36,82,"[20.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081008001-15_lfp-1,M,4,ok,2,5,17.0,5.884150991350735,36,82,"[18.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081008001-15_lfp-2,M,0,ok,1,3,15.0,9.72060660495912,10,81,[32.0],8.1,[],True
monkeyM_session-o081008001-15_lfp-2,M,1,ok,2,5,15.0,7.6484392399658905,36,81,"[18.0, 32.0]",2.25,[],True
monkeyM_session-o081008001-15_lfp-2,M,2,ok,2,5,16.0,15.346831405159879,36,82,"[18.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081008001-15_lfp-2,M,3,ok,1,3,15.0,9.72060660495912,10,82,[32.0],8.2,[],True
monkeyM_session-o081008001-15_lfp-2,M,4,ok,2,5,15.0,7.6484392399658905,36,82,"[18.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081028001-12_lfp-4,M,0,ok,1,3,21.0,1.3136966701741515,10,72,[34.0],7.2,[],True
monkeyM_session-o081028001-12_lfp-4,M,1,ok,1,3,23.0,1.3335569808072596,10,72,[34.0],7.2,[],True
monkeyM_session-o081028001-12_lfp-4,M,2,ok,2,5,20.0,1.6045631022673896,36,72,"[4.0, 32.0]",2.0,"[{""lower_hz"": 4.0, ""upper_hz"": 32.0, ""multiple"": 8}]",True
monkeyM_session-o081028001-12_lfp-4,M,3,ok,1,3,21.0,1.3136966701741515,10,72,[34.0],7.2,[],True
monkeyM_session-o081028001-12_lfp-4,M,4,ok,1,3,20.0,1.096226269857894,10,72,[34.0],7.2,[],True
monkeyM_session-o081031013-23_lfp-1,M,0,ok,2,5,11.0,1.9456045510241635,36,148,"[16.0, 30.0]",4.111111111111111,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-1,M,1,ok,2,5,11.0,1.9456045510241635,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-1,M,2,ok,2,5,11.0,1.9456045510241635,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-1,M,3,ok,2,5,11.0,1.9456045510241635,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-1,M,4,ok,2,5,11.0,1.9456045510241635,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-3,M,0,ok,2,5,12.0,1.578182806197541,36,148,"[16.0, 30.0]",4.111111111111111,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-3,M,1,ok,2,5,12.0,1.578182806197541,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-3,M,2,ok,2,5,12.0,1.578182806197541,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-3,M,3,ok,2,5,11.0,1.9456045510241635,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081031013-23_lfp-3,M,4,ok,2,5,12.0,1.578182806197541,36,149,"[16.0, 30.0]",4.138888888888889,"[{""lower_hz"": 16.0, ""upper_hz"": 30.0, ""multiple"": 2}]",True
monkeyM_session-o081107007-13_lfp-1,M,0,ok,1,3,9.0,1.4138786606228495,10,86,[28.0],8.6,[],True
monkeyM_session-o081107007-13_lfp-1,M,1,ok,1,3,9.0,1.381528263675935,10,86,[30.0],8.6,[],True
monkeyM_session-o081107007-13_lfp-1,M,2,ok,1,3,9.0,1.381528263675935,10,86,[30.0],8.6,[],True
monkeyM_session-o081107007-13_lfp-1,M,3,ok,1,3,9.0,1.381528263675935,10,87,[30.0],8.7,[],True
monkeyM_session-o081107007-13_lfp-1,M,4,ok,1,3,8.0,1.405890884237565,10,87,[30.0],8.7,[],True
monkeyM_session-o081107007-13_lfp-2,M,0,unresolved_embedding,3,7,,,92,86,"[4.0, 30.0, 44.0]",0.9347826086956522,"[{""lower_hz"": 4.0, ""upper_hz"": 30.0, ""multiple"": 8}, {""lower_hz"": 4.0, ""upper_hz"": 44.0, ""multiple"": 11}]",False
monkeyM_session-o081107007-13_lfp-2,M,1,unresolved_embedding,3,7,,,92,86,"[4.0, 30.0, 44.0]",0.9347826086956522,"[{""lower_hz"": 4.0, ""upper_hz"": 30.0, ""multiple"": 8}, {""lower_hz"": 4.0, ""upper_hz"": 44.0, ""multiple"": 11}]",False
monkeyM_session-o081107007-13_lfp-2,M,2,unresolved_embedding,3,7,,,92,86,"[4.0, 30.0, 44.0]",0.9347826086956522,"[{""lower_hz"": 4.0, ""upper_hz"": 30.0, ""multiple"": 8}, {""lower_hz"": 4.0, ""upper_hz"": 44.0, ""multiple"": 11}]",False
monkeyM_session-o081107007-13_lfp-2,M,3,unresolved_embedding,2,5,,,36,87,"[4.0, 30.0]",2.4166666666666665,"[{""lower_hz"": 4.0, ""upper_hz"": 30.0, ""multiple"": 8}]",False
monkeyM_session-o081107007-13_lfp-2,M,4,unresolved_embedding,3,7,,,92,87,"[4.0, 30.0, 44.0]",0.9456521739130435,"[{""lower_hz"": 4.0, ""upper_hz"": 30.0, ""multiple"": 8}, {""lower_hz"": 4.0, ""upper_hz"": 44.0, ""multiple"": 11}]",False
monkeyM_session-o081113002-9_lfp-1,M,0,ok,2,5,18.0,13.942933819344399,36,96,"[18.0, 36.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 36.0, ""multiple"": 2}]",True
monkeyM_session-o081113002-9_lfp-1,M,1,ok,2,5,15.0,3.9580001975954175,36,96,"[18.0, 36.0]",2.6666666666666665,"[{""lower_hz"": 18.0, ""upper_hz"": 36.0, ""multiple"": 2}]",True
monkeyM_session-o081113002-9_lfp-1,M,2,ok,2,5,18.0,63.89571918544294,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081113002-9_lfp-1,M,3,ok,2,5,18.0,63.89571918544294,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081113002-9_lfp-1,M,4,ok,2,5,14.0,41.782259075409705,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081113002-9_lfp-2,M,0,ok,1,3,14.0,1.0197252168726616,10,96,[24.0],9.6,[],True
monkeyM_session-o081113002-9_lfp-2,M,1,ok,1,3,14.0,1.2793317601587226,10,96,[26.0],9.6,[],True
monkeyM_session-o081113002-9_lfp-2,M,2,ok,1,3,14.0,1.2793317601587226,10,96,[26.0],9.6,[],True
monkeyM_session-o081113002-9_lfp-2,M,3,ok,1,3,15.0,2.337328528572988,10,96,[28.0],9.6,[],True
monkeyM_session-o081113002-9_lfp-2,M,4,ok,1,3,15.0,3.835127629232091,10,96,[30.0],9.6,[],True
monkeyM_session-o081127010-14_lfp-1,M,0,ok,2,5,14.0,2.637114604687146,36,81,"[18.0, 32.0]",2.25,[],True
monkeyM_session-o081127010-14_lfp-1,M,1,ok,2,5,13.0,1.4955623949699415,36,81,"[18.0, 32.0]",2.25,[],True
monkeyM_session-o081127010-14_lfp-1,M,2,ok,2,5,13.0,1.4955623949699415,36,82,"[18.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081127010-14_lfp-1,M,3,ok,2,5,13.0,1.4955623949699415,36,82,"[18.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081127010-14_lfp-1,M,4,ok,2,5,19.0,11.751640693825188,36,82,"[18.0, 32.0]",2.2777777777777777,[],True
monkeyM_session-o081202001-7_lfp-2,M,0,ok,3,7,19.0,3.0250096030367652,92,96,"[4.0, 20.0, 36.0]",1.0434782608695652,"[{""lower_hz"": 4.0, ""upper_hz"": 20.0, ""multiple"": 5}, {""lower_hz"": 4.0, ""upper_hz"": 36.0, ""multiple"": 9}]",True
monkeyM_session-o081202001-7_lfp-2,M,1,ok,2,5,19.0,6.819700781528598,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081202001-7_lfp-2,M,2,ok,2,5,21.0,1.6961974349818703,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081202001-7_lfp-2,M,3,ok,2,5,15.0,5.7987775219393916,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081202001-7_lfp-2,M,4,ok,2,5,20.0,2.9334062820927356,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081202001-7_lfp-4,M,0,ok,2,5,12.0,2.8362454815075804,36,96,"[20.0, 38.0]",2.6666666666666665,"[{""lower_hz"": 20.0, ""upper_hz"": 38.0, ""multiple"": 2}]",True
monkeyM_session-o081202001-7_lfp-4,M,1,ok,2,5,11.0,1.248072162724962,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyM_session-o081202001-7_lfp-4,M,2,ok,2,5,11.0,1.370115066210098,36,96,"[20.0, 38.0]",2.6666666666666665,"[{""lower_hz"": 20.0, ""upper_hz"": 38.0, ""multiple"": 2}]",True
monkeyM_session-o081202001-7_lfp-4,M,3,ok,2,5,11.0,1.370115066210098,36,96,"[20.0, 38.0]",2.6666666666666665,"[{""lower_hz"": 20.0, ""upper_hz"": 38.0, ""multiple"": 2}]",True
monkeyM_session-o081202001-7_lfp-4,M,4,ok,2,5,12.0,1.8804760701142313,36,96,"[20.0, 36.0]",2.6666666666666665,[],True
monkeyT_session-y070130005-13_lfp-1,T,0,ok,1,3,13.0,1.1525420501870804,10,100,[24.0],10.0,[],True
monkeyT_session-y070130005-13_lfp-1,T,1,ok,1,3,13.0,1.1525420501870804,10,101,[24.0],10.1,[],True
monkeyT_session-y070130005-13_lfp-1,T,2,ok,1,3,13.0,1.1525420501870804,10,101,[24.0],10.1,[],True
monkeyT_session-y070130005-13_lfp-1,T,3,ok,1,3,13.0,1.1525420501870804,10,101,[24.0],10.1,[],True
monkeyT_session-y070130005-13_lfp-1,T,4,ok,1,3,13.0,1.1525420501870804,10,101,[24.0],10.1,[],True
monkeyT_session-y070130005-13_lfp-2,T,0,ok,3,7,14.0,10.589556196275721,92,100,"[6.0, 24.0, 46.0]",1.0869565217391304,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070130005-13_lfp-2,T,1,ok,3,7,14.0,10.589556196275721,92,101,"[6.0, 24.0, 46.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070130005-13_lfp-2,T,2,ok,3,7,15.0,4.482277431885471,92,101,"[6.0, 24.0, 46.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070130005-13_lfp-2,T,3,ok,2,5,14.0,1.412720184980373,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070130005-13_lfp-2,T,4,ok,3,7,14.0,10.589556196275721,92,101,"[6.0, 24.0, 46.0]",1.0978260869565217,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}, {""lower_hz"": 6.0, ""upper_hz"": 46.0, ""multiple"": 8}, {""lower_hz"": 24.0, ""upper_hz"": 46.0, ""multiple"": 2}]",True
monkeyT_session-y070201001-6_lfp-1,T,0,ok,1,3,17.0,2.006075320936564,10,72,[24.0],7.2,[],True
monkeyT_session-y070201001-6_lfp-1,T,1,ok,2,5,17.0,1.644560116338972,36,72,"[6.0, 24.0]",2.0,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070201001-6_lfp-1,T,2,ok,2,5,16.0,1.5817798584821443,36,72,"[6.0, 24.0]",2.0,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070201001-6_lfp-1,T,3,ok,2,5,16.0,1.5817798584821443,36,72,"[6.0, 24.0]",2.0,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070201001-6_lfp-1,T,4,ok,2,5,17.0,1.644560116338972,36,72,"[6.0, 24.0]",2.0,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070202001-7_lfp-1,T,0,ok,2,5,15.0,1.5195818596268869,36,100,"[6.0, 24.0]",2.7777777777777777,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070202001-7_lfp-1,T,1,ok,2,5,16.0,1.5817798584821443,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070202001-7_lfp-1,T,2,ok,2,5,16.0,1.5817798584821443,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070202001-7_lfp-1,T,3,ok,2,5,15.0,1.5195818596268869,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070202001-7_lfp-1,T,4,ok,2,5,15.0,1.5195818596268869,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070206006-12_lfp-1,T,0,ok,1,3,16.0,1.543256175354837,10,124,[24.0],12.4,[],True
monkeyT_session-y070206006-12_lfp-1,T,1,ok,1,3,16.0,1.543256175354837,10,125,[24.0],12.5,[],True
monkeyT_session-y070206006-12_lfp-1,T,2,ok,1,3,16.0,1.543256175354837,10,125,[24.0],12.5,[],True
monkeyT_session-y070206006-12_lfp-1,T,3,ok,1,3,17.0,2.006075320936564,10,125,[24.0],12.5,[],True
monkeyT_session-y070206006-12_lfp-1,T,4,ok,1,3,16.0,1.543256175354837,10,125,[24.0],12.5,[],True
monkeyT_session-y070207004-11_lfp-1,T,0,ok,1,3,23.0,3.68272019886195,10,124,[24.0],12.4,[],True
monkeyT_session-y070207004-11_lfp-1,T,1,ok,2,5,23.0,2.706463093850849,36,125,"[24.0, 40.0]",3.4722222222222223,[],True
monkeyT_session-y070207004-11_lfp-1,T,2,ok,1,3,20.0,9.72060660495912,10,125,[24.0],12.5,[],True
monkeyT_session-y070207004-11_lfp-1,T,3,ok,1,3,23.0,3.68272019886195,10,125,[24.0],12.5,[],True
monkeyT_session-y070207004-11_lfp-1,T,4,ok,1,3,21.0,48.72592025594875,10,125,[24.0],12.5,[],True
monkeyT_session-y070207004-11_lfp-2,T,0,ok,1,3,15.0,1.235543730059616,10,124,[24.0],12.4,[],True
monkeyT_session-y070207004-11_lfp-2,T,1,ok,1,3,15.0,1.235543730059616,10,125,[24.0],12.5,[],True
monkeyT_session-y070207004-11_lfp-2,T,2,ok,1,3,15.0,1.235543730059616,10,125,[24.0],12.5,[],True
monkeyT_session-y070207004-11_lfp-2,T,3,ok,2,5,15.0,1.5195818596268869,36,125,"[6.0, 24.0]",3.4722222222222223,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070207004-11_lfp-2,T,4,ok,1,3,15.0,1.235543730059616,10,125,[24.0],12.5,[],True
monkeyT_session-y070207012-19_lfp-1,T,0,ok,2,5,14.0,1.412720184980373,36,105,"[6.0, 24.0]",2.9166666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070207012-19_lfp-1,T,1,ok,1,3,14.0,1.0197252168726616,10,105,[24.0],10.5,[],True
monkeyT_session-y070207012-19_lfp-1,T,2,ok,1,3,14.0,1.0197252168726616,10,106,[24.0],10.6,[],True
monkeyT_session-y070207012-19_lfp-1,T,3,ok,1,3,14.0,1.0197252168726616,10,106,[24.0],10.6,[],True
monkeyT_session-y070207012-19_lfp-1,T,4,ok,1,3,14.0,1.0197252168726616,10,106,[24.0],10.6,[],True
monkeyT_session-y070207012-19_lfp-2,T,0,ok,1,3,16.0,1.543256175354837,10,105,[24.0],10.5,[],True
monkeyT_session-y070207012-19_lfp-2,T,1,ok,1,3,15.0,1.235543730059616,10,105,[24.0],10.5,[],True
monkeyT_session-y070207012-19_lfp-2,T,2,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070207012-19_lfp-2,T,3,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070207012-19_lfp-2,T,4,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070208003-8_lfp-1,T,0,ok,1,3,17.0,2.006075320936564,10,105,[24.0],10.5,[],True
monkeyT_session-y070208003-8_lfp-1,T,1,ok,1,3,18.0,2.781331582683182,10,105,[24.0],10.5,[],True
monkeyT_session-y070208003-8_lfp-1,T,2,ok,1,3,17.0,2.006075320936564,10,106,[24.0],10.6,[],True
monkeyT_session-y070208003-8_lfp-1,T,3,ok,1,3,16.0,1.543256175354837,10,106,[24.0],10.6,[],True
monkeyT_session-y070208003-8_lfp-1,T,4,ok,1,3,16.0,1.543256175354837,10,106,[24.0],10.6,[],True
monkeyT_session-y070208003-8_lfp-2,T,0,ok,1,3,15.0,1.235543730059616,10,105,[24.0],10.5,[],True
monkeyT_session-y070208003-8_lfp-2,T,1,ok,1,3,15.0,1.235543730059616,10,105,[24.0],10.5,[],True
monkeyT_session-y070208003-8_lfp-2,T,2,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070208003-8_lfp-2,T,3,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070208003-8_lfp-2,T,4,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070209004-10_lfp-1,T,0,ok,1,3,21.0,48.72592025594875,10,124,[24.0],12.4,[],True
monkeyT_session-y070209004-10_lfp-1,T,1,ok,1,3,18.0,2.781331582683182,10,125,[24.0],12.5,[],True
monkeyT_session-y070209004-10_lfp-1,T,2,ok,1,3,24.0,2.470184970755016,10,125,[24.0],12.5,[],True
monkeyT_session-y070209004-10_lfp-1,T,3,ok,1,3,20.0,9.72060660495912,10,125,[24.0],12.5,[],True
monkeyT_session-y070209004-10_lfp-1,T,4,ok,1,3,19.0,4.3741836433445425,10,125,[24.0],12.5,[],True
monkeyT_session-y070209004-10_lfp-2,T,0,ok,2,5,16.0,1.5817798584821443,36,124,"[6.0, 24.0]",3.4444444444444446,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070209004-10_lfp-2,T,1,ok,2,5,29.0,4.7793766704351786,36,125,"[8.0, 24.0]",3.4722222222222223,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070209004-10_lfp-2,T,2,ok,2,5,29.0,4.7793766704351786,36,125,"[8.0, 24.0]",3.4722222222222223,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070209004-10_lfp-2,T,3,ok,2,5,29.0,4.7793766704351786,36,125,"[8.0, 24.0]",3.4722222222222223,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070209004-10_lfp-2,T,4,ok,2,5,29.0,4.7793766704351786,36,125,"[8.0, 24.0]",3.4722222222222223,"[{""lower_hz"": 8.0, ""upper_hz"": 24.0, ""multiple"": 3}]",True
monkeyT_session-y070213003-8_lfp-1,T,0,ok,2,5,16.0,1.5817798584821443,36,110,"[6.0, 24.0]",3.0555555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070213003-8_lfp-1,T,1,ok,1,3,16.0,1.543256175354837,10,110,[24.0],11.0,[],True
monkeyT_session-y070213003-8_lfp-1,T,2,ok,1,3,15.0,1.235543730059616,10,110,[24.0],11.0,[],True
monkeyT_session-y070213003-8_lfp-1,T,3,ok,2,5,16.0,1.5817798584821443,36,111,"[6.0, 24.0]",3.0833333333333335,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070213003-8_lfp-1,T,4,ok,1,3,16.0,1.543256175354837,10,111,[24.0],11.1,[],True
monkeyT_session-y070214006-11_lfp-2,T,0,ok,1,3,17.0,2.006075320936564,10,105,[24.0],10.5,[],True
monkeyT_session-y070214006-11_lfp-2,T,1,ok,2,5,17.0,1.644560116338972,36,105,"[6.0, 24.0]",2.9166666666666665,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070214006-11_lfp-2,T,2,ok,1,3,16.0,1.543256175354837,10,106,[24.0],10.6,[],True
monkeyT_session-y070214006-11_lfp-2,T,3,ok,1,3,16.0,1.543256175354837,10,106,[24.0],10.6,[],True
monkeyT_session-y070214006-11_lfp-2,T,4,ok,1,3,15.0,1.235543730059616,10,106,[24.0],10.6,[],True
monkeyT_session-y070214012-17_lfp-2,T,0,ok,2,5,17.0,1.644560116338972,36,100,"[6.0, 24.0]",2.7777777777777777,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070214012-17_lfp-2,T,1,ok,2,5,16.0,1.5817798584821443,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070214012-17_lfp-2,T,2,ok,1,3,17.0,2.006075320936564,10,101,[24.0],10.1,[],True
monkeyT_session-y070214012-17_lfp-2,T,3,ok,1,3,17.0,2.006075320936564,10,101,[24.0],10.1,[],True
monkeyT_session-y070214012-17_lfp-2,T,4,ok,2,5,17.0,1.644560116338972,36,101,"[6.0, 24.0]",2.8055555555555554,"[{""lower_hz"": 6.0, ""upper_hz"": 24.0, ""multiple"": 4}]",True
monkeyT_session-y070215005-10_lfp-1,T,0,ok,1,3,14.0,1.0197252168726616,10,100,[24.0],10.0,[],True
monkeyT_session-y070215005-10_lfp-1,T,1,ok,1,3,14.0,1.0197252168726616,10,101,[24.0],10.1,[],True
monkeyT_session-y070215005-10_lfp-1,T,2,ok,1,3,14.0,1.0197252168726616,10,101,[24.0],10.1,[],True
